split,case_id,metric,recomputed_lambda_1,frozen_parent_v11,absolute_difference,tolerance,pass
internal_test,case_124,p99_relative_error,0.23888749004258505,0.238887490042585,5.551115123125783e-17,1e-06,True
internal_test,case_124,p99_underprediction_fraction,0.23888749004258505,0.238887490042585,5.551115123125783e-17,1e-06,True
internal_test,case_124,prediction_abs_max_ratio,0.7348185237369782,0.7348185237369782,0.0,1e-06,True
internal_test,case_124,top5pct_hotspot_overlap,0.5176840843241083,0.5176840843241083,0.0,1e-06,True
internal_test,case_124,top1pct_hotspot_overlap,0.46403596403596403,0.464035964035964,5.551115123125783e-17,1e-06,True
internal_test,case_124,top1_recall_in_predicted_top5,0.7762237762237763,0.7762237762237763,0.0,1e-06,True
internal_test,case_133,rmse,1.5390413100871425,1.5390413100871423,2.220446049250313e-16,1.5390413100871423e-06,True
internal_test,case_133,r2,0.6298143314100342,0.6298143314100342,0.0,1e-06,True
internal_test,case_133,predicted_mean,4.413277073969396,4.413277073969395,8.881784197001252e-16,4.413277073969394e-06,True
internal_test,case_133,predicted_p95,7.6517967200447385,7.651796720044738,8.881784197001252e-16,7.651796720044737e-06,True
internal_test,case_133,predicted_p99,9.787882774639973,9.787882774639971,1.7763568394002505e-15,9.787882774639971e-06,True
internal_test,case_133,predicted_max,20.185083872737916,20.18508387273792,3.552713678800501e-15,2.0185083872737918e-05,True
internal_test,case_133,p95_relative_error,0.04982990028032116,0.0498299002803212,4.163336342344337e-17,1e-06,True
internal_test,case_133,p99_relative_error,0.23645083185444088,0.2364508318544408,8.326672684688674e-17,1e-06,True
internal_test,case_133,p99_underprediction_fraction,0.23645083185444088,0.2364508318544408,8.326672684688674e-17,1e-06,True
internal_test,case_133,prediction_abs_max_ratio,0.6975809733777762,0.6975809733777762,0.0,1e-06,True
internal_test,case_133,top5pct_hotspot_overlap,0.5215306224398042,0.5215306224398042,0.0,1e-06,True
internal_test,case_133,top1pct_hotspot_overlap,0.49325674325674324,0.4932567432567432,5.551115123125783e-17,1e-06,True
internal_test,case_133,top1_recall_in_predicted_top5,0.8174325674325674,0.8174325674325674,0.0,1e-06,True
internal_test,case_154,rmse,1.3446661888868428,1.3446661888868428,0.0,1.3446661888868426e-06,True
internal_test,case_154,r2,0.5927586933397899,0.5927586933397899,0.0,1e-06,True
internal_test,case_154,predicted_mean,3.369463312700674,3.369463312700673,8.881784197001252e-16,3.369463312700673e-06,True
internal_test,case_154,predicted_p95,6.3901542897420835,6.390154289742083,8.881784197001252e-16,6.390154289742082e-06,True
internal_test,case_154,predicted_p99,8.455959323240048,8.455959323240048,0.0,8.455959323240047e-06,True
internal_test,case_154,predicted_max,18.741598127170512,18.741598127170512,0.0,1.8741598127170513e-05,True
internal_test,case_154,p95_relative_error,0.07904261808672457,0.0790426180867246,2.7755575615628914e-17,1e-06,True
internal_test,case_154,p99_relative_error,0.1927285671261509,0.1927285671261509,0.0,1e-06,True
internal_test,case_154,p99_underprediction_fraction,0.1927285671261509,0.1927285671261509,0.0,1e-06,True
internal_test,case_154,prediction_abs_max_ratio,0.7765502105955275,0.7765502105955275,0.0,1e-06,True
internal_test,case_154,top5pct_hotspot_overlap,0.5309221700469577,0.5309221700469577,0.0,1e-06,True
internal_test,case_154,top1pct_hotspot_overlap,0.4985014985014985,0.4985014985014985,0.0,1e-06,True
internal_test,case_154,top1_recall_in_predicted_top5,0.8321678321678322,0.8321678321678322,0.0,1e-06,True
internal_test,case_156,rmse,1.639872900541088,1.639872900541088,0.0,1.639872900541088e-06,True
internal_test,case_156,r2,0.612005914329204,0.612005914329204,0.0,1e-06,True
internal_test,case_156,predicted_mean,4.388073930222463,4.388073930222463,0.0,4.388073930222463e-06,True
internal_test,case_156,predicted_p95,7.745848916499633,7.745848916499632,8.881784197001252e-16,7.745848916499631e-06,True
internal_test,case_156,predicted_p99,9.95472111303272,9.95472111303272,0.0,9.95472111303272e-06,True
internal_test,case_156,predicted_max,20.67274127947056,20.67274127947056,0.0,2.067274127947056e-05,True
internal_test,case_156,p95_relative_error,0.07242726362876334,0.0724272636287634,5.551115123125783e-17,1e-06,True
internal_test,case_156,p99_relative_error,0.2509443765843924,0.2509443765843924,0.0,1e-06,True
internal_test,case_156,p99_underprediction_fraction,0.2509443765843924,0.2509443765843924,0.0,1e-06,True
internal_test,case_156,prediction_abs_max_ratio,0.7353503125938483,0.7353503125938483,0.0,1e-06,True
internal_test,case_156,top5pct_hotspot_overlap,0.51268858027775,0.51268858027775,0.0,1e-06,True
internal_test,case_156,top1pct_hotspot_overlap,0.46228771228771226,0.4622877122877122,5.551115123125783e-17,1e-06,True
internal_test,case_156,top1_recall_in_predicted_top5,0.7674825174825175,0.7674825174825175,0.0,1e-06,True
internal_test,case_163,rmse,1.9186966027914132,1.9186966027914127,4.440892098500626e-16,1.9186966027914126e-06,True
internal_test,case_163,r2,0.5116409159983526,0.5116409159983526,0.0,1e-06,True
internal_test,case_163,predicted_mean,4.792693765811662,4.792693765811662,0.0,4.792693765811662e-06,True
internal_test,case_163,predicted_p95,8.476032044062896,8.476032044062896,0.0,8.476032044062895e-06,True
internal_test,case_163,predicted_p99,10.935777520655614,10.935777520655614,0.0,1.0935777520655615e-05,True
internal_test,case_163,predicted_max,22.795930734068158,22.79593073406816,3.552713678800501e-15,2.279593073406816e-05,True
internal_test,case_163,p95_relative_error,0.07409100021594558,0.0740910002159455,8.326672684688674e-17,1e-06,True
internal_test,case_163,p99_relative_error,0.1839035162992348,0.1839035162992348,0.0,1e-06,True
internal_test,case_163,p99_underprediction_fraction,0.1839035162992348,0.1839035162992348,0.0,1e-06,True
internal_test,case_163,prediction_abs_max_ratio,0.7425432859247334,0.7425432859247334,0.0,1e-06,True
internal_test,case_163,top5pct_hotspot_overlap,0.4593365970626436,0.4593365970626436,0.0,1e-06,True
internal_test,case_163,top1pct_hotspot_overlap,0.5312187812187812,0.5312187812187812,0.0,1e-06,True
internal_test,case_163,top1_recall_in_predicted_top5,0.8641358641358642,0.8641358641358642,0.0,1e-06,True
internal_test,case_180,rmse,1.6484923364210933,1.6484923364210933,0.0,1.6484923364210932e-06,True
internal_test,case_180,r2,0.5623540535566323,0.5623540535566323,0.0,1e-06,True
internal_test,case_180,predicted_mean,4.449411816422371,4.44941181642237,8.881784197001252e-16,4.44941181642237e-06,True
internal_test,case_180,predicted_p95,7.3929671682498945,7.392967168249894,8.881784197001252e-16,7.392967168249893e-06,True
internal_test,case_180,predicted_p99,9.344448029007376,9.344448029007376,0.0,9.344448029007376e-06,True
internal_test,case_180,predicted_max,18.88490485600027,18.88490485600027,0.0,1.888490485600027e-05,True
internal_test,case_180,p95_relative_error,0.03897241662204167,0.0389724166220417,2.7755575615628914e-17,1e-06,True
internal_test,case_180,p99_relative_error,0.22902129439043153,0.2290212943904315,2.7755575615628914e-17,1e-06,True
internal_test,case_180,p99_underprediction_fraction,0.22902129439043153,0.2290212943904315,2.7755575615628914e-17,1e-06,True
internal_test,case_180,prediction_abs_max_ratio,0.6759066217330583,0.6759066217330583,0.0,1e-06,True
internal_test,case_180,top5pct_hotspot_overlap,0.5085423119192727,0.5085423119192727,0.0,1e-06,True
internal_test,case_180,top1pct_hotspot_overlap,0.5297202797202797,0.5297202797202797,0.0,1e-06,True
internal_test,case_180,top1_recall_in_predicted_top5,0.8671328671328671,0.8671328671328671,0.0,1e-06,True
internal_test,case_185,rmse,1.4720924007380738,1.4720924007380738,0.0,1.4720924007380738e-06,True
internal_test,case_185,r2,0.6324395406079806,0.6324395406079806,0.0,1e-06,True
internal_test,case_185,predicted_mean,4.451570882980749,4.451570882980748,8.881784197001252e-16,4.451570882980748e-06,True
internal_test,case_185,predicted_p95,7.504158901969895,7.504158901969894,8.881784197001252e-16,7.504158901969893e-06,True
internal_test,case_185,predicted_p99,9.522139505618098,9.522139505618098,0.0,9.522139505618098e-06,True
internal_test,case_185,predicted_max,19.431911498816035,19.431911498816035,0.0,1.9431911498816035e-05,True
internal_test,case_185,p95_relative_error,0.021141732853343493,0.0211417328533436,1.0755285551056204e-16,1e-06,True
internal_test,case_185,p99_relative_error,0.22174850558104586,0.2217485055810458,5.551115123125783e-17,1e-06,True
internal_test,case_185,p99_underprediction_fraction,0.22174850558104586,0.2217485055810458,5.551115123125783e-17,1e-06,True
internal_test,case_185,prediction_abs_max_ratio,0.7501894645609398,0.7501894645609398,0.0,1e-06,True
internal_test,case_185,top5pct_hotspot_overlap,0.5095913677690079,0.5095913677690079,0.0,1e-06,True
internal_test,case_185,top1pct_hotspot_overlap,0.5027472527472527,0.5027472527472527,0.0,1e-06,True
internal_test,case_185,top1_recall_in_predicted_top5,0.8174325674325674,0.8174325674325674,0.0,1e-06,True
internal_test,case_186,rmse,1.404838581896486,1.404838581896486,0.0,1.4048385818964859e-06,True
internal_test,case_186,r2,0.6344477721258965,0.6344477721258966,1.1102230246251565e-16,1e-06,True
internal_test,case_186,predicted_mean,4.1585905942504136,4.158590594250413,8.881784197001252e-16,4.1585905942504124e-06,True
internal_test,case_186,predicted_p95,7.2599690327516795,7.259969032751679,8.881784197001252e-16,7.2599690327516785e-06,True
internal_test,case_186,predicted_p99,9.33715837769397,9.33715837769397,0.0,9.337158377693971e-06,True
internal_test,case_186,predicted_max,19.813375120042696,19.813375120042696,0.0,1.9813375120042696e-05,True
internal_test,case_186,p95_relative_error,0.03586049329052918,0.0358604932905292,2.0816681711721685e-17,1e-06,True
internal_test,case_186,p99_relative_error,0.19189773038153526,0.1918977303815352,5.551115123125783e-17,1e-06,True
internal_test,case_186,p99_underprediction_fraction,0.19189773038153526,0.1918977303815352,5.551115123125783e-17,1e-06,True
internal_test,case_186,prediction_abs_max_ratio,0.789144210977091,0.789144210977091,0.0,1e-06,True
internal_test,case_186,top5pct_hotspot_overlap,0.531971225896693,0.531971225896693,0.0,1e-06,True
internal_test,case_186,top1pct_hotspot_overlap,0.5162337662337663,0.5162337662337663,0.0,1e-06,True
internal_test,case_186,top1_recall_in_predicted_top5,0.8379120879120879,0.8379120879120879,0.0,1e-06,True
internal_test,case_189,rmse,1.573301623696917,1.5733016236969173,2.220446049250313e-16,1.5733016236969172e-06,True
internal_test,case_189,r2,0.611260773084742,0.6112607730847419,1.1102230246251565e-16,1e-06,True
internal_test,case_189,predicted_mean,4.189014406819285,4.189014406819285,0.0,4.189014406819285e-06,True
internal_test,case_189,predicted_p95,7.403791119790999,7.4037911197909985,8.881784197001252e-16,7.403791119790998e-06,True
internal_test,case_189,predicted_p99,9.521952883984298,9.521952883984298,0.0,9.521952883984297e-06,True
internal_test,case_189,predicted_max,19.803940449404,19.803940449404,0.0,1.9803940449403997e-05,True
internal_test,case_189,p95_relative_error,0.0740183002962279,0.074018300296228,9.71445146547012e-17,1e-06,True
internal_test,case_189,p99_relative_error,0.25340650434476863,0.2534065043447686,5.551115123125783e-17,1e-06,True
internal_test,case_189,p99_underprediction_fraction,0.25340650434476863,0.2534065043447686,5.551115123125783e-17,1e-06,True
internal_test,case_189,prediction_abs_max_ratio,0.6744184206711289,0.6744184206711289,0.0,1e-06,True
internal_test,case_189,top5pct_hotspot_overlap,0.5175841742431811,0.5175841742431811,0.0,1e-06,True
internal_test,case_189,top1pct_hotspot_overlap,0.48026973026973024,0.4802697302697302,5.551115123125783e-17,1e-06,True
internal_test,case_189,top1_recall_in_predicted_top5,0.7994505494505495,0.7994505494505495,0.0,1e-06,True
internal_test,case_190,rmse,1.6303175149211797,1.6303175149211795,2.220446049250313e-16,1.6303175149211793e-06,True
internal_test,case_190,r2,0.6186715719187205,0.6186715719187205,0.0,1e-06,True
internal_test,case_190,predicted_mean,4.45835752490618,4.458357524906179,8.881784197001252e-16,4.458357524906179e-06,True
internal_test,case_190,predicted_p95,7.86607131261569,7.866071312615689,8.881784197001252e-16,7.866071312615688e-06,True
internal_test,case_190,predicted_p99,10.110706056586725,10.110706056586723,1.7763568394002505e-15,1.0110706056586723e-05,True
internal_test,case_190,predicted_max,21.038674953632945,21.038674953632945,0.0,2.1038674953632943e-05,True
internal_test,case_190,p95_relative_error,0.05911246311954351,0.0591124631195436,9.020562075079397e-17,1e-06,True
internal_test,case_190,p99_relative_error,0.24324137621941477,0.2432413762194147,8.326672684688674e-17,1e-06,True
internal_test,case_190,p99_underprediction_fraction,0.24324137621941477,0.2432413762194147,8.326672684688674e-17,1e-06,True
internal_test,case_190,prediction_abs_max_ratio,0.7411241947879278,0.7411241947879278,0.0,1e-06,True
internal_test,case_190,top5pct_hotspot_overlap,0.5136876810870217,0.5136876810870217,0.0,1e-06,True
internal_test,case_190,top1pct_hotspot_overlap,0.46353646353646355,0.4635364635364635,5.551115123125783e-17,1e-06,True
internal_test,case_190,top1_recall_in_predicted_top5,0.7704795204795205,0.7704795204795205,0.0,1e-06,True
internal_test,case_200,rmse,1.4917813045648314,1.4917813045648314,0.0,1.4917813045648312e-06,True
internal_test,case_200,r2,0.6127983576496425,0.6127983576496425,0.0,1e-06,True
internal_test,case_200,predicted_mean,4.0163947196583845,4.0163947196583845,0.0,4.0163947196583845e-06,True
internal_test,case_200,predicted_p95,7.055158636658343,7.055158636658343,0.0,7.055158636658343e-06,True
internal_test,case_200,predicted_p99,9.063615701512486,9.063615701512486,0.0,9.063615701512485e-06,True
internal_test,case_200,predicted_max,18.915828661941532,18.91582866194153,3.552713678800501e-15,1.8915828661941526e-05,True
internal_test,case_200,p95_relative_error,0.06286432544354156,0.0628643254435416,4.163336342344337e-17,1e-06,True
internal_test,case_200,p99_relative_error,0.24644533304275779,0.2464453330427577,8.326672684688674e-17,1e-06,True
internal_test,case_200,p99_underprediction_fraction,0.24644533304275779,0.2464453330427577,8.326672684688674e-17,1e-06,True
internal_test,case_200,prediction_abs_max_ratio,0.6941879063793509,0.6941879063793509,0.0,1e-06,True
internal_test,case_200,top5pct_hotspot_overlap,0.5136876810870217,0.5136876810870217,0.0,1e-06,True
internal_test,case_200,top1pct_hotspot_overlap,0.49875124875124877,0.4987512487512487,5.551115123125783e-17,1e-06,True
internal_test,case_200,top1_recall_in_predicted_top5,0.8089410589410589,0.8089410589410589,0.0,1e-06,True
internal_test,case_79,rmse,1.9898729495936005,1.9898729495936005,0.0,1.9898729495936005e-06,True
internal_test,case_79,r2,0.6011318266100935,0.6011318266100935,0.0,1e-06,True
internal_test,case_79,predicted_mean,5.535670635557548,5.535670635557548,0.0,5.535670635557547e-06,True
internal_test,case_79,predicted_p95,9.604813495984661,9.60481349598466,1.7763568394002505e-15,9.604813495984659e-06,True
internal_test,case_79,predicted_p99,12.296822735639335,12.296822735639337,1.7763568394002505e-15,1.2296822735639337e-05,True
internal_test,case_79,predicted_max,25.363584473059664,25.363584473059664,0.0,2.5363584473059663e-05,True
internal_test,case_79,p95_relative_error,0.04490803002326386,0.0449080300232638,5.551115123125783e-17,1e-06,True
internal_test,case_79,p99_relative_error,0.22418515145147144,0.2241851514514714,5.551115123125783e-17,1e-06,True
internal_test,case_79,p99_underprediction_fraction,0.22418515145147144,0.2241851514514714,5.551115123125783e-17,1e-06,True
internal_test,case_79,prediction_abs_max_ratio,0.6997568855095303,0.6997568855095303,0.0,1e-06,True
internal_test,case_79,top5pct_hotspot_overlap,0.5029473473873514,0.5029473473873514,0.0,1e-06,True
internal_test,case_79,top1pct_hotspot_overlap,0.5179820179820179,0.5179820179820179,0.0,1e-06,True
internal_test,case_79,top1_recall_in_predicted_top5,0.8436563436563437,0.8436563436563437,0.0,1e-06,True
internal_test,case_89,rmse,1.8552659280967665,1.8552659280967665,0.0,1.8552659280967664e-06,True
internal_test,case_89,r2,0.5955140485373338,0.5955140485373338,0.0,1e-06,True
internal_test,case_89,predicted_mean,5.255182355504312,5.255182355504312,0.0,5.255182355504311e-06,True
internal_test,case_89,predicted_p95,9.438079109612813,9.438079109612811,1.7763568394002505e-15,9.43807910961281e-06,True
internal_test,case_89,predicted_p99,12.31217666841116,12.31217666841116,0.0,1.231217666841116e-05,True
internal_test,case_89,predicted_max,26.448258937776274,26.448258937776277,3.552713678800501e-15,2.6448258937776275e-05,True
internal_test,case_89,p95_relative_error,0.006633345564238213,0.0066333455642382,1.3010426069826053e-17,1e-06,True
internal_test,case_89,p99_relative_error,0.1698657024338029,0.1698657024338029,0.0,1e-06,True
internal_test,case_89,p99_underprediction_fraction,0.1698657024338029,0.1698657024338029,0.0,1e-06,True
internal_test,case_89,prediction_abs_max_ratio,0.8623354398797803,0.8623354398797803,0.0,1e-06,True
internal_test,case_89,top5pct_hotspot_overlap,0.535068438405435,0.535068438405435,0.0,1e-06,True
internal_test,case_89,top1pct_hotspot_overlap,0.5134865134865135,0.5134865134865135,0.0,1e-06,True
internal_test,case_89,top1_recall_in_predicted_top5,0.8301698301698301,0.8301698301698301,0.0,1e-06,True
internal_test,case_99,rmse,1.2688710154408351,1.2688710154408351,0.0,1.2688710154408352e-06,True
internal_test,case_99,r2,0.5422618624855884,0.5422618624855884,0.0,1e-06,True
internal_test,case_99,predicted_mean,3.0105954520804192,3.0105954520804192,0.0,3.010595452080419e-06,True
internal_test,case_99,predicted_p95,5.599716609437198,5.599716609437198,0.0,5.599716609437198e-06,True
internal_test,case_99,predicted_p99,7.262737287499922,7.262737287499922,0.0,7.262737287499922e-06,True
internal_test,case_99,predicted_max,15.26573210927836,15.26573210927836,0.0,1.526573210927836e-05,True
internal_test,case_99,p95_relative_error,0.06093870195284115,0.0609387019528411,4.85722573273506e-17,1e-06,True
internal_test,case_99,p99_relative_error,0.2316766838961727,0.2316766838961727,0.0,1e-06,True
internal_test,case_99,p99_underprediction_fraction,0.2316766838961727,0.2316766838961727,0.0,1e-06,True
internal_test,case_99,prediction_abs_max_ratio,0.7931097578993312,0.7931097578993312,0.0,1e-06,True
internal_test,case_99,top5pct_hotspot_overlap,0.4938555300229793,0.4938555300229793,0.0,1e-06,True
internal_test,case_99,top1pct_hotspot_overlap,0.4887612387612388,0.4887612387612388,0.0,1e-06,True
internal_test,case_99,top1_recall_in_predicted_top5,0.8054445554445554,0.8054445554445554,0.0,1e-06,True
validation,case_107,rmse,1.9979045159402975,1.9979045159402975,0.0,1.9979045159402976e-06,True
validation,case_107,r2,0.5844741034194885,0.5844741034194885,0.0,1e-06,True
validation,case_107,predicted_mean,5.659002780207388,5.659002780207387,8.881784197001252e-16,5.6590027802073866e-06,True
validation,case_107,predicted_p95,9.461890175559219,9.46189017555922,1.7763568394002505e-15,9.461890175559221e-06,True
validation,case_107,predicted_p99,11.982642702623219,11.98264270262322,1.7763568394002505e-15,1.198264270262322e-05,True
validation,case_107,predicted_max,24.255377421389582,24.255377421389586,3.552713678800501e-15,2.4255377421389586e-05,True
validation,case_107,p95_relative_error,0.036838449292181524,0.0368384492921815,2.7755575615628914e-17,1e-06,True
validation,case_107,p99_relative_error,0.2173236769975213,0.2173236769975213,0.0,1e-06,True
validation,case_107,p99_underprediction_fraction,0.2173236769975213,0.2173236769975213,0.0,1e-06,True
validation,case_107,prediction_abs_max_ratio,0.6903465464878803,0.6903465464878803,0.0,1e-06,True
validation,case_107,top5pct_hotspot_overlap,0.4811669497452293,0.4811669497452293,0.0,1e-06,True
validation,case_107,top1pct_hotspot_overlap,0.5234765234765235,0.5234765234765235,0.0,1e-06,True
validation,case_107,top1_recall_in_predicted_top5,0.8479020979020979,0.8479020979020979,0.0,1e-06,True
validation,case_109,rmse,1.8361872677653748,1.8361872677653748,0.0,1.8361872677653747e-06,True
validation,case_109,r2,0.5871450750573532,0.5871450750573532,0.0,1e-06,True
validation,case_109,predicted_mean,5.082300197492426,5.082300197492425,8.881784197001252e-16,5.0823001974924245e-06,True
validation,case_109,predicted_p95,9.04563994683457,9.04563994683457,0.0,9.045639946834569e-06,True
validation,case_109,predicted_p99,11.665894399043804,11.665894399043804,0.0,1.1665894399043803e-05,True
validation,case_109,predicted_max,24.37818051214541,24.37818051214541,0.0,2.437818051214541e-05,True
validation,case_109,p95_relative_error,0.01474128143369372,0.0147412814336937,2.0816681711721685e-17,1e-06,True
validation,case_109,p99_relative_error,0.2137870249691995,0.2137870249691995,0.0,1e-06,True
validation,case_109,p99_underprediction_fraction,0.2137870249691995,0.2137870249691995,0.0,1e-06,True
validation,case_109,prediction_abs_max_ratio,0.7377203203297115,0.7377203203297115,0.0,1e-06,True
validation,case_109,top5pct_hotspot_overlap,0.5186332300929164,0.5186332300929164,0.0,1e-06,True
validation,case_109,top1pct_hotspot_overlap,0.5117382617382618,0.5117382617382618,0.0,1e-06,True
validation,case_109,top1_recall_in_predicted_top5,0.8319180819180819,0.8319180819180819,0.0,1e-06,True
validation,case_11,rmse,2.276326059949442,2.276326059949442,0.0,2.2763260599494417e-06,True
validation,case_11,r2,0.5484707816336494,0.5484707816336494,0.0,1e-06,True
validation,case_11,predicted_mean,5.803218244397249,5.803218244397249,0.0,5.8032182443972494e-06,True
validation,case_11,predicted_p95,10.08219673437344,10.08219673437344,0.0,1.0082196734373439e-05,True
validation,case_11,predicted_p99,12.921396482352309,12.921396482352309,0.0,1.2921396482352307e-05,True
validation,case_11,predicted_max,26.640661937516345,26.640661937516345,0.0,2.6640661937516345e-05,True
validation,case_11,p95_relative_error,0.05085321714354508,0.050853217143545,7.632783294297951e-17,1e-06,True
validation,case_11,p99_relative_error,0.24004833476047294,0.2400483347604729,2.7755575615628914e-17,1e-06,True
validation,case_11,p99_underprediction_fraction,0.24004833476047294,0.2400483347604729,2.7755575615628914e-17,1e-06,True
validation,case_11,prediction_abs_max_ratio,0.7492553175135468,0.7492553175135468,0.0,1e-06,True
validation,case_11,top5pct_hotspot_overlap,0.5026975721850334,0.5026975721850334,0.0,1e-06,True
validation,case_11,top1pct_hotspot_overlap,0.5117382617382618,0.5117382617382618,0.0,1e-06,True
validation,case_11,top1_recall_in_predicted_top5,0.8124375624375625,0.8124375624375625,0.0,1e-06,True
validation,case_139,rmse,1.6061081627820493,1.6061081627820497,4.440892098500626e-16,1.6061081627820496e-06,True
validation,case_139,r2,0.6243079434384201,0.6243079434384201,0.0,1e-06,True
validation,case_139,predicted_mean,4.410106959090829,4.410106959090827,1.7763568394002505e-15,4.410106959090827e-06,True
validation,case_139,predicted_p95,7.760298909958282,7.760298909958281,8.881784197001252e-16,7.76029890995828e-06,True
validation,case_139,predicted_p99,9.966856024827702,9.966856024827702,0.0,9.966856024827702e-06,True
validation,case_139,predicted_max,20.724367459031097,20.724367459031097,0.0,2.0724367459031095e-05,True
validation,case_139,p95_relative_error,0.06643669156525225,0.0664366915652523,4.163336342344337e-17,1e-06,True
validation,case_139,p99_relative_error,0.24595072539897145,0.2459507253989714,5.551115123125783e-17,1e-06,True
validation,case_139,p99_underprediction_fraction,0.24595072539897145,0.2459507253989714,5.551115123125783e-17,1e-06,True
validation,case_139,prediction_abs_max_ratio,0.6998605865707931,0.6998605865707931,0.0,1e-06,True
validation,case_139,top5pct_hotspot_overlap,0.5170846238385453,0.5170846238385453,0.0,1e-06,True
validation,case_139,top1pct_hotspot_overlap,0.47527472527472525,0.4752747252747252,5.551115123125783e-17,1e-06,True
validation,case_139,top1_recall_in_predicted_top5,0.787962037962038,0.787962037962038,0.0,1e-06,True
validation,case_166,rmse,1.613895662892918,1.6138956628929182,2.220446049250313e-16,1.613895662892918e-06,True
validation,case_166,r2,0.6123424236181457,0.6123424236181456,1.1102230246251565e-16,1e-06,True
validation,case_166,predicted_mean,4.44617249652517,4.446172496525169,8.881784197001252e-16,4.446172496525169e-06,True
validation,case_166,predicted_p95,7.662417093872759,7.662417093872758,8.881784197001252e-16,7.662417093872758e-06,True
validation,case_166,predicted_p99,9.783439737638316,9.783439737638316,0.0,9.783439737638315e-06,True
validation,case_166,predicted_max,20.110342666158097,20.110342666158097,0.0,2.0110342666158095e-05,True
validation,case_166,p95_relative_error,0.06458030557422481,0.0645803055742249,8.326672684688674e-17,1e-06,True
validation,case_166,p99_relative_error,0.23892156715665844,0.2389215671566584,2.7755575615628914e-17,1e-06,True
validation,case_166,p99_underprediction_fraction,0.23892156715665844,0.2389215671566584,2.7755575615628914e-17,1e-06,True
validation,case_166,prediction_abs_max_ratio,0.7031979837905487,0.7031979837905487,0.0,1e-06,True
validation,case_166,top5pct_hotspot_overlap,0.5073433909481466,0.5073433909481466,0.0,1e-06,True
validation,case_166,top1pct_hotspot_overlap,0.49425574425574426,0.4942557442557442,5.551115123125783e-17,1e-06,True
validation,case_166,top1_recall_in_predicted_top5,0.8084415584415584,0.8084415584415584,0.0,1e-06,True
validation,case_17,rmse,1.9304397882000142,1.9304397882000144,2.220446049250313e-16,1.9304397882000142e-06,True
validation,case_17,r2,0.5304192872759397,0.5304192872759397,0.0,1e-06,True
validation,case_17,predicted_mean,4.73561603133192,4.73561603133192,0.0,4.73561603133192e-06,True
validation,case_17,predicted_p95,8.189356731379972,8.189356731379972,0.0,8.189356731379971e-06,True
validation,case_17,predicted_p99,10.464307736803118,10.464307736803118,0.0,1.0464307736803117e-05,True
validation,case_17,predicted_max,21.421998869382954,21.421998869382957,3.552713678800501e-15,2.1421998869382956e-05,True
validation,case_17,p95_relative_error,0.0780144994352035,0.0780144994352035,0.0,1e-06,True
validation,case_17,p99_relative_error,0.250204361411172,0.250204361411172,0.0,1e-06,True
validation,case_17,p99_underprediction_fraction,0.250204361411172,0.250204361411172,0.0,1e-06,True
validation,case_17,prediction_abs_max_ratio,0.772198464900348,0.772198464900348,0.0,1e-06,True
validation,case_17,top5pct_hotspot_overlap,0.4751223898491358,0.4751223898491358,0.0,1e-06,True
validation,case_17,top1pct_hotspot_overlap,0.499000999000999,0.499000999000999,0.0,1e-06,True
