stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,0,1,0.3871856924450639,0.0,-0.09940782987420842,-0.09940782987420842,0.3191107310097306,[],CONST,"{""features"": [], ""operators"": []}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,1,3,0.3810197489630919,0.0080265975288365,hotspot_rbf_max_proxy_scaled * 0.15791893033485313,hotspot_rbf_max_proxy_scaled*0.15791893033485313,0.68552405047071269*hotspot_rbf_max_proxy - 0.10004837994607908,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled'))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Mul""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,2,5,0.3782564723868238,0.0036393722053328,(hotspot_rbf_max_proxy_scaled * 0.15195572110428485) + -0.08736339443655075,hotspot_rbf_max_proxy_scaled*0.15195572110428485 - 0.08736339443655075,0.65963783570928144*hotspot_rbf_max_proxy - 0.14837795896936045,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled')), CONST))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,3,6,0.3762434833104953,0.0053359681133741,abs(fluence_rate_scaled) * -0.18755370619458556,Abs(fluence_rate_scaled)*(-0.18755370619458556),0.39539094776607 - 0.14391861667316926*Abs(2.17152337999899*fluence_rate - 7.97753901259606),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Abs(Symbol('fluence_rate_scaled')))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Mul""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,4,8,0.3738785501900506,0.0031527416213082,0.12621286828771713 - (abs(fluence_rate_scaled) * 0.2820870691664308),0.12621286828771713 - 0.2820870691664308*Abs(fluence_rate_scaled),0.49223990787926441 - 0.2164584299587322*Abs(2.17152337999899*fluence_rate - 7.97753901259606),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Symbol('fluence_rate_scaled'))), CONST))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,5,9,0.3672299103753736,0.0179429018658179,(0.7923809703625972 - gauss(fluence_rate_scaled)) * -0.6671960421142302,(0.7923809703625972 - exp(-fluence_rate_scaled**2))*(-0.6671960421142302),-0.01028459310734573 + 0.5119703224167245*exp(-(2.17152337999899*fluence_rate - 7.97753901259606)**2),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, exp(Pow(Symbol('fluence_rate_scaled'), Integer(2)))), CONST), exp(Mul(Integer(-1), Pow(Symbol('fluence_rate_scaled'), Integer(2)))))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,6,11,0.3616655939345888,0.0076340497385434,((-0.5572984811370764 - nearest_radial_boundary_fraction_proxy_scaled) * ((0.9990325337477687 - fluence_rate_mean_scaled) * -0.22188412417689665)) + -0.20186812607489216,(-nearest_radial_boundary_fraction_proxy_scaled - 0.5572984811370764)*(0.9990325337477687 - fluence_rate_mean_scaled)*(-0.22188412417689665) - 0.20186812607489216,-0.17026193116197962*(2.021386767916847 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(11.10913430040083 - 2.82658586170628*fluence_rate_mean) + 0.24048821593222643,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,7,13,0.3602732986675565,0.0019285524127138,((((-0.5441946625084958 - nearest_radial_boundary_fraction_proxy_scaled) * 1.2700286595320291) * (0.999443670308231 - fluence_rate_mean_scaled)) * -0.14560895246739844) + -0.20174465355674087,(-nearest_radial_boundary_fraction_proxy_scaled - 0.5441946625084958)*1.2700286595320291*(0.999443670308231 - fluence_rate_mean_scaled)*(-0.14560895246739844) - 0.20174465355674087,-0.14190344020786965*(2.034490586545427 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(11.1095454369613 - 2.82658586170628*fluence_rate_mean) + 0.24058296209517909,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,8,14,0.3535828236443968,0.0187451524797918,((v10_fixed_shape_proxy_scaled + (1.1271422114402994 - fluence_rate_mean_scaled)) * ((-0.4814224788795108 - nearest_radial_boundary_fraction_proxy_scaled) * -0.17471616471521179)) + -0.26946256887108944,(-fluence_rate_mean_scaled + v10_fixed_shape_proxy_scaled + 1.1271422114402994)*(-nearest_radial_boundary_fraction_proxy_scaled - 0.4814224788795108)*(-0.17471616471521179) - 0.26946256887108944,-0.13406777848563127*(2.097262770174412 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(-2.82658586170628*fluence_rate_mean + 1.30420252218577*v10_fixed_shape_proxy + 10.77232379305279) + 0.1886198796598973,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('v10_fixed_shape_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v11_centered_tail_localised_residual,v11_i2_tail_aware_localised_residual,9,16,0.351714055521893,0.0026496253576914,(((-0.5556525535626743 - nearest_radial_boundary_fraction_proxy_scaled) * (v10_normalised_shape_proxy_scaled + (1.6883304405585107 - (fluence_rate_mean_scaled * 1.69963313512397)))) * -0.12245124938693439) + -0.26805481114406987,(-nearest_radial_boundary_fraction_proxy_scaled - 0.5556525535626743)*(-1.69963313512397*fluence_rate_mean_scaled + v10_normalised_shape_proxy_scaled + 1.6883304405585107)*(-0.12245124938693439) - 0.26805481114406987,-0.093962496285651206*(2.023032695491249 - 7.38936236032781*nearest_radial_boundary_fraction_proxy)*(-4.80415898982893*fluence_rate_mean + 1.12921797602143*v10_normalised_shape_proxy + 18.232663832274919) + 0.18970011714917102,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_normalised_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_normalised_shape_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('v10_normalised_shape_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_normalised_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
